DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,rama4d_d,RAMA2D_D_R4,DSI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,DSCY,GWEB
5307257,1,4,1,8,1,8544,85,1,303.1837779,8,2020,12,202012,70,60,48,1,2,20,1,9,2,1,,,,,,,,1,2,,878116,2,,3,3,2,
5307258,1,3,1,8,1,4111,41,1,547.7719718,8,2020,12,202012,70,104,48,1,2,4,1,2,2,4,,,,,,,,1,2,,878116,2,,97,95,2,
5307271,1,1,1,54,1,5611,56,1,472.004191,54,2020,12,202012,70,48,50,4,2,52,4,1,2,8,,,,,,,,1,2,,877803,2,,53,53,2,
5307276,1,2,1,15,1,9529,95,1,85.60785215,15,2020,12,202012,70,32,48,4,2,32,4,1,2,1,,,,,,,,1,2,,877803,2,,79,79,2,
5307283,1,3,1,15,1,4921,49,1,54.77116486,15,2020,12,202012,70,144,48,1,2,144,1,4,2,6,,,,,,,,1,2,,877802,2,,98,98,2,
5307289,1,2,1,8,1,8622,86,1,675.4064252,8,2020,12,202012,70,40,48,1,2,40,1,3,2,4,,,,,,,,1,2,,877000,2,,33,33,2,
5307295,1,2,1,8,1,4751,47,1,743.5089427,8,2020,12,202012,70,36,48,1,2,36,1,8,2,3,,,,,,,,1,2,,877000,2,,11,11,2,
5307301,1,1,1,41,1,610,6,1,289.4834215,41,2020,12,202012,70,36,48,1,2,36,1,9,2,2,,,,,,,,1,2,,877803,2,,3,3,2,
5307310,1,1,1,41,1,5619,56,1,234.4882423,41,2020,12,202012,70,40,48,1,2,40,1,2,2,1,,,,,,,,1,2,,877803,2,,53,53,2,
5307330,1,1,1,17,1,5630,56,1,232.0653026,17,2020,12,202012,70,4,60,1,2,4,1,2,2,1,,,,,,,,1,1,100000,877802,2,,53,53,1,
5307330,1,2,1,17,1,5619,56,1,232.0653026,17,2020,12,202012,70,8,50,3,2,10,4,1,2,1,,,,,,,,1,2,,877802,2,,54,53,1,
5307330,1,4,1,17,1,.,,1,232.0653026,17,2020,12,202012,70,6,48,1,1,,,,,,,,,,,,,,,,877802,,,45,,1,
5307331,1,1,1,17,1,4771,47,1,293.3010761,17,2020,12,202012,70,30,48,3,2,48,1,3,2,2,,,,,,,,1,2,,877802,2,,54,45,2,
5307331,1,4,1,17,1,7911,79,1,293.3010761,17,2020,12,202012,70,32,60,1,2,32,1,3,2,1,,,,,,,,1,2,,877802,2,,97,44,2,
5307334,1,1,1,17,1,9529,95,1,198.4272765,17,2020,12,202012,70,156,48,4,2,320,1,3,2,1,,,,,,,,1,2,,877802,3,,98,33,2,
5307340,1,4,1,8,1,8621,86,1,754.5205075,8,2020,12,202012,70,3,40,1,2,52,1,6,2,2,,,,,,,,1,2,,500000,2,,3,3,1,
5307360,1,2,1,20,1,4111,41,1,227.6163689,20,2020,12,202012,70,40,48,4,2,40,4,2,2,1,,,,,,,,1,2,,800000,2,,95,95,2,
5307360,2,1,2,20,1,7310,73,1,227.6163689,20,2020,12,202012,70,32,48,1,2,32,1,5,2,1,,,,,,,,1,2,,300000,2,,16,16,2,
5307372,1,1,1,41,1,4922,49,1,221.1394022,41,2020,12,202012,70,32,40,1,2,32,1,9,2,1,,,,,,,,1,2,,900000,2,,39,39,2,
5307386,1,2,1,41,1,4711,47,1,274.6014869,41,2020,12,202012,70,35,45,1,2,36,1,7,2,2,,,,,,,,1,2,,800000,2,,32,33,2,
5307391,1,2,1,54,1,4330,43,1,375.1362881,54,2020,12,202012,70,36,48,4,2,4,4,1,2,1,,,,,,,,1,1,150000,877803,2,,93,93,2,
5307392,1,3,1,54,1,8551,85,1,464.455767,54,2020,12,202012,70,8,48,1,2,3,1,9,2,1,,,,,,,,1,2,,877803,2,,58,58,1,
5307406,1,1,1,44,1,4771,47,1,89.39116515,44,2020,12,202012,70,1,40,1,2,98,4,2,2,1,,,,,,,,1,2,,877300,2,,45,45,1,
5307409,1,3,1,44,1,4112,41,1,41.5603765,44,2020,12,202012,70,8,40,4,2,20,4,2,2,1,,,,,,,,1,2,,877300,2,,95,95,1,
5307414,1,3,1,44,1,4112,41,1,68.46214959,44,2020,12,202012,70,40,40,4,2,40,4,2,2,1,,,,,,,,1,2,,877300,2,,95,95,2,
5307425,1,1,1,,2,4921,49,1,1998.840191,15,2020,12,202012,70,28,48,1,2,28,1,9,2,7,,,,,,,,1,2,,877700,2,,98,98,2,
5307438,1,6,1,97,1,,,1,11.65836187,97,2020,12,202012,70,3,40,4,2,4,4,4,2,1,,,,,,1,,,2,,877000,2,,,,,
5307448,1,1,1,97,1,,,1,21.37963188,97,2020,12,202012,70,2,40,4,2,16,4,9,2,1,,,,,,,,1,2,,3000000,2,,,,,
5307469,1,2,1,18,1,161,1,1,43.20118618,18,2020,12,202012,70,24,48,4,2,24,4,1,2,1,,,,,,,,1,2,,800000,2,,62,62,2,
5307483,1,2,1,54,1,4771,47,1,496.0692714,54,2020,12,202012,70,12,48,1,2,28,4,1,2,8,,,,,,,,1,2,,877800,2,,33,45,1,
5307485,1,2,1,18,1,8121,81,1,83.85828816,18,2020,12,202012,70,40,40,3,2,40,4,1,2,8,,,,,,,,1,2,,400000,2,,54,54,2,
5307490,1,2,1,18,1,8513,85,1,90.66814533,18,2020,12,202012,70,40,48,1,2,40,1,5,2,2,,,,,,,,1,2,,877000,2,,13,13,2,
5307493,1,1,1,20,1,9700,97,1,167.5496106,20,2020,12,202012,70,36,48,3,2,36,3,1,2,8,,,,,,,,1,2,,450000,2,,54,54,2,
5307493,1,2,1,20,1,.,,1,167.5496106,20,2020,12,202012,70,8,48,1,1,,,,,,,,,,,,,,,,500000,,,45,,1,
5307510,1,3,1,18,1,.,,1,41.07204071,18,2020,12,202012,70,2,40,1,1,,,,,,,,,,,,,,,,750000,,,53,,1,
5307517,1,3,1,18,1,4631,46,1,78.65367908,18,2020,12,202012,70,16,40,1,2,48,1,7,2,1,,,,,,,,1,2,,900000,2,,97,97,2,
5307519,1,1,1,18,1,8423,84,1,106.3149619,18,2020,12,202012,70,20,50,1,2,240,2,9,2,5,,,,,,,1,,2,,800000,3,,98,58,2,
5307534,1,2,1,15,1,6910,69,1,65.43300188,15,2020,12,202012,70,40,48,1,2,40,1,4,2,1,,,,,,,,1,2,,877803,2,,45,39,2,
5307548,1,1,1,20,1,4210,42,1,249.3951301,20,2020,12,202012,70,20,40,1,2,36,1,4,2,1,,,,,,,,1,2,,1500000,2,,44,3,2,
5307557,1,3,1,,1,5630,56,1,6270.880906,5,2020,12,202012,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,2,,878000,2,,53,53,1,
5307570,1,2,1,,1,4210,42,1,2559.229966,5,2020,12,202012,70,108,48,1,2,108,1,9,2,1,,,,,,,,1,2,,878000,2,,95,95,2,
5307608,1,1,1,54,1,9529,95,1,414.5479805,54,2020,12,202012,70,12,48,4,2,10,4,1,2,1,,,,,,,,1,2,,500000,2,,79,79,1,
5307616,1,2,1,54,1,8121,81,1,367.1111079,54,2020,12,202012,70,36,48,1,2,8,4,1,2,1,,,,,,,,1,2,,1200000,2,,59,55,2,
5307616,1,3,1,54,1,4771,47,1,367.1111079,54,2020,12,202012,70,24,60,1,2,36,1,2,2,1,,,,,,,,1,2,,850000,2,,45,45,2,
5307618,1,1,1,54,1,1410,14,1,493.5881184,54,2020,12,202012,70,24,40,3,2,99,4,1,2,1,,,,,,,,1,2,,500000,2,,54,79,2,
5307618,1,3,1,54,1,4771,47,1,493.5881184,54,2020,12,202012,70,28,48,1,2,28,1,4,2,1,,,,,,,,1,2,,877800,2,,45,45,2,
5307620,1,3,1,54,1,4111,41,1,448.3507989,54,2020,12,202012,70,8,48,1,2,36,4,1,2,1,,,,,,,,1,2,,877800,2,,45,95,1,
5307653,1,1,1,70,1,4754,47,1,137.2241911,70,2020,12,202012,70,20,48,1,2,52,1,2,2,1,,,,,,,,1,2,,877803,2,,45,45,2,
5307660,1,1,1,70,1,8610,86,1,105.3281349,70,2020,12,202012,70,52,48,1,2,52,1,9,2,1,,,,,,,,1,2,,877803,2,,59,59,2,
5307668,1,3,1,70,1,.,,1,121.5760322,70,2020,12,202012,70,2,48,1,1,,,,,,,,,,,,,,,,1400000,,,13,,1,
5307673,1,3,1,70,1,9200,92,1,61.31062226,70,2020,12,202012,70,4,48,1,2,28,1,9,2,1,,,,,,,,1,2,,877803,2,,33,33,1,
5307675,1,1,1,70,1,8621,86,1,149.753609,70,2020,12,202012,70,6,48,1,2,42,1,9,2,1,,,,,,,,1,2,,1200000,2,,32,39,1,
5307691,1,1,1,70,1,8621,86,1,130.8541265,70,2020,12,202012,70,4,48,1,2,4,1,9,2,1,,,,,,,,1,1,877803,877803,2,,98,98,1,
5307693,1,1,1,70,1,8219,82,1,100.7583801,70,2020,12,202012,70,30,48,4,2,36,4,2,2,1,,,,,,,,1,2,,877803,2,,45,39,2,
5307693,1,2,1,70,1,4711,47,1,100.7583801,70,2020,12,202012,70,12,48,4,2,36,4,2,2,1,,,,,,,,1,2,,877803,2,,41,41,1,
5307693,1,3,1,70,1,4711,47,1,100.7583801,70,2020,12,202012,70,4,48,1,2,36,6,2,2,1,,,,,,,,1,2,,877803,2,,45,45,1,
5307694,1,1,1,70,1,8530,85,1,150.6348695,70,2020,12,202012,70,4,48,1,2,6,1,5,2,1,,,,,,,,1,1,580000,877803,2,,13,13,1,
5307698,1,6,1,70,1,5611,56,1,57.48140781,70,2020,12,202012,70,8,48,1,2,36,1,2,2,1,,,,,,,,1,2,,877803,2,,53,53,1,
5307698,1,10,1,70,1,4112,41,1,57.48140781,70,2020,12,202012,70,8,48,1,2,10,4,3,2,1,,,,,,,,1,2,,877803,2,,45,95,1,
5307707,1,2,1,15,1,125,1,1,98.21955622,15,2020,12,202012,70,8,40,1,2,52,1,9,2,2,,,,,,,,1,2,,877803,2,,52,62,1,
5307709,1,1,1,15,1,4664,46,1,163.8983319,15,2020,12,202012,70,10,50,1,2,10,1,9,2,3,,,,,,,,1,2,,4000000,2,,5,5,1,
5307725,1,1,1,73,1,.,,1,369.9495016,73,2020,12,202012,70,4,40,1,1,,,,,,,,,,,,,,,,1500000,,,2,,1,
5307727,1,2,1,73,1,4111,41,1,141.483399,73,2020,12,202012,70,6,48,1,2,6,1,4,2,1,,,,,,,,1,2,,900000,2,,95,95,1,
5307740,1,1,1,18,1,4759,47,1,59.00055378,18,2020,12,202012,70,72,48,1,2,72,1,4,2,1,,,,,,,,1,2,,877803,2,,45,45,2,
5307768,1,3,1,,1,7010,70,1,2472.096001,5,2020,12,202012,70,32,48,1,2,32,1,9,2,2,,,,,,,,1,2,,878000,2,,21,39,2,
5307771,1,3,1,,1,4771,47,1,5231.690192,5,2020,12,202012,70,32,32,1,2,32,1,3,2,2,,,,,,,,1,2,,878000,2,,99,45,2,
5307774,1,1,1,,2,123,1,1,4262.393492,5,2020,12,202012,70,144,144,1,2,144,8,2,2,1,,,,,,,,1,2,,700000,2,,45,62,2,
5307776,1,1,1,,2,123,1,1,1475.316375,5,2020,12,202012,70,2,48,8,2,2,8,3,2,7,,,,,,,,1,1,280000,200000,2,,62,62,1,
5307826,1,1,1,8,1,9700,97,1,478.5861681,8,2020,12,202012,70,12,40,3,2,18,3,1,2,1,,,,,,,,1,2,,600000,2,,54,54,1,
5307826,1,3,1,8,1,2219,22,1,478.5861681,8,2020,12,202012,70,4,48,1,2,12,1,9,2,1,,,,,,,,1,2,,900000,2,,97,97,1,
5307827,1,2,1,8,1,8530,85,1,684.8966824,8,2020,12,202012,70,4,48,1,2,4,1,6,1,7,,,,,,,,1,1,1650000,1500000,2,,13,13,1,
5307834,1,2,1,8,1,8530,85,1,623.7304961,8,2020,12,202012,70,4,48,1,2,4,1,7,2,7,,,,,,,,1,1,1000000,1800000,2,,19,19,1,
5307849,1,1,1,18,1,4330,43,1,121.6048668,18,2020,12,202012,70,24,54,4,2,24,4,1,2,1,,,,,,,,1,2,,1000000,2,,93,93,2,
5307855,1,3,1,5,1,5630,56,1,572.0027945,5,2020,12,202012,70,4,48,1,2,32,1,2,2,1,,,,,,,,1,2,,877000,2,,53,53,1,
5307856,1,4,1,5,1,8299,82,1,702.5947839,5,2020,12,202012,70,36,48,1,2,36,1,4,2,1,,,,,,,,1,2,,1500000,2,,19,19,2,
5307857,1,2,1,5,1,4530,45,1,572.0027945,5,2020,12,202012,70,20,48,1,2,36,1,6,2,7,,,,,,,,1,2,,3000000,2,,21,21,2,
5307859,1,2,1,5,1,4665,46,1,1237.111886,5,2020,12,202012,70,12,48,1,2,12,1,4,2,1,,,,,,,,1,2,,877000,2,,55,99,1,
5307868,1,2,1,23,1,4921,49,1,394.7237432,23,2020,12,202012,70,32,48,1,2,48,4,1,2,1,,,,,,,,1,2,,877803,2,,55,98,2,
5307879,1,10,1,19,1,5611,56,1,65.46217667,19,2020,12,202012,70,38,40,4,2,38,1,5,2,1,,,,,,,,1,2,,700000,2,,53,53,2,
5307893,1,2,1,19,1,4771,47,1,159.1216633,19,2020,12,202012,70,6,48,4,2,30,4,6,2,2,,,,,,,,1,2,,900000,2,,41,41,1,
5307910,1,2,1,50,1,8610,86,1,582.1308696,50,2020,12,202012,70,36,60,1,2,38,1,9,2,1,,,,,,,,1,2,,1000000,2,,59,59,2,
5307914,1,2,1,50,1,5611,56,1,206.6035664,50,2020,12,202012,70,36,50,1,2,38,1,4,2,1,,,,,,,,1,2,,877000,2,,53,53,2,
5307914,1,3,1,50,1,4771,47,1,206.6035664,50,2020,12,202012,70,35,48,1,2,37,1,3,2,1,,,,,,,,1,2,,877000,2,,45,45,2,
5307922,1,3,1,,1,3600,36,1,540.6185349,44,2020,12,202012,70,32,48,4,2,33,1,7,2,1,,,,,,,,1,2,,900000,2,,97,97,2,
5307922,1,4,1,,1,.,,1,540.6185349,44,2020,12,202012,70,52,48,1,1,,,,,,,,,,,,,,,,800000,,,53,,2,
5307922,1,5,1,,1,5619,56,1,540.6185349,44,2020,12,202012,70,16,48,1,2,17,4,1,2,1,,,,,,,,1,2,,900000,2,,77,45,2,
5307925,1,2,1,,1,4761,47,1,1253.374646,44,2020,12,202012,70,9,50,1,2,36,1,9,2,6,,,,,,,,1,2,,900000,2,,45,45,1,
5307932,1,2,1,18,1,4771,47,1,130.0600976,18,2020,12,202012,70,40,50,1,2,50,1,2,2,1,,,,,,,,1,2,,900000,2,,3,40,2,
5307933,1,2,1,18,1,8610,86,1,184.0083683,18,2020,12,202012,70,4,50,1,2,4,4,9,2,3,,,,,,,,1,2,,1200000,2,,19,19,1,
5307941,1,1,1,18,1,6412,64,1,123.3538264,18,2020,12,202012,70,20,50,1,2,30,1,9,1,1,,,,,,,,1,2,,10000000,2,,32,32,2,
5307947,1,3,1,23,1,8530,85,1,98.68093579,23,2020,12,202012,70,12,48,1,2,12,1,6,2,1,,,,,,,,1,2,,877803,2,,13,13,1,
5307951,1,2,1,85,1,,,1,236.9962564,85,2020,12,202012,70,8,12,1,2,12,1,3,2,2,,,,,,,,1,2,,1200000,2,,,,,
5307965,1,2,1,54,1,142,1,1,453.6049946,54,2020,12,202012,70,32,60,4,2,36,4,1,2,1,,,,,,,,1,2,,877803,2,,61,61,2,
5307965,1,6,1,54,1,142,1,1,453.6049946,54,2020,12,202012,70,2,48,1,2,8,1,5,2,4,,,,,,,,1,2,,877803,2,,62,62,1,
5307967,1,1,1,54,1,4111,41,1,381.5178283,54,2020,12,202012,70,3,48,4,2,4,1,4,2,4,,,,,,,,1,2,,800000,2,,95,95,1,
5307972,1,1,1,85,1,,,1,297.5683272,85,2020,12,202012,70,52,48,1,2,48,1,9,2,1,,,,,,,,1,2,,2500000,2,,,,,
5307982,1,2,1,73,1,4111,41,1,141.483399,73,2020,12,202012,70,36,48,1,2,36,1,3,2,1,,,,,,,,1,2,,900000,2,,95,93,2,
5307982,1,3,1,73,1,4111,41,1,141.483399,73,2020,12,202012,70,12,48,1,2,36,1,3,2,1,,,,,,,,1,2,,800000,2,,95,95,1,
5307982,1,5,1,73,1,9602,96,1,141.483399,73,2020,12,202012,70,26,50,1,2,36,1,4,2,1,,,,,,,,1,2,,1000000,2,,57,57,2,
5307991,1,1,1,20,1,4754,47,1,289.9406317,20,2020,12,202012,70,36,40,1,2,40,1,3,2,7,,,,,,,,1,2,,1000000,2,,45,45,2,
5307997,1,3,1,70,1,4711,47,1,68.26489017,70,2020,12,202012,70,18,48,1,2,48,1,9,2,1,,,,,,,,1,2,,1000000,2,,39,33,2,
5307998,1,2,1,70,1,141,1,1,107.6537563,70,2020,12,202012,70,34,48,1,2,35,1,6,2,1,,,,,,,,1,2,,1000000,2,,5,5,2,
5307998,1,3,1,70,1,3830,38,1,107.6537563,70,2020,12,202012,70,10,40,1,2,9,1,2,2,1,,,,,,,,1,2,,1000000,2,,97,99,1,
5308001,1,2,1,70,1,8559,85,1,112.5507445,70,2020,12,202012,70,24,40,4,2,26,4,1,2,1,,,,,,,,1,2,,1000000,2,,13,13,2,
5308006,1,2,1,70,1,9700,97,1,123.3012269,70,2020,12,202012,70,16,40,3,2,33,3,1,2,1,,,,,,,,1,2,,600000,2,,54,54,2,
5308011,1,1,1,70,1,4330,43,1,114.9848507,70,2020,12,202012,70,3,48,4,2,4,4,1,2,1,,,,,,,,1,2,,800000,2,,95,95,1,
5308011,1,3,1,70,1,9700,97,1,114.9848507,70,2020,12,202012,70,8,48,1,2,8,3,1,2,1,,,,,,,,1,2,,400000,2,,45,54,1,
5308019,1,2,1,70,1,4112,41,1,140.1261533,70,2020,12,202012,70,8,49,4,2,10,4,2,2,1,,,,,,,,1,2,,700000,2,,95,95,1,
5308020,1,4,1,70,1,1522,15,1,52.8356608,70,2020,12,202012,70,34,40,4,2,38,4,5,2,1,,,,,,,,1,2,,1000000,2,,80,82,2,
5308032,1,2,1,70,1,1522,15,1,72.06937379,70,2020,12,202012,70,16,48,1,2,36,4,4,2,1,,,,,,,,1,2,,600000,2,,80,80,2,
5308036,1,5,1,70,1,6499,64,1,54.33834145,70,2020,12,202012,70,30,60,1,2,40,1,5,2,1,,,,,,,,1,2,,900000,2,,33,33,2,
5308039,1,4,1,70,1,9700,97,1,83.44891864,70,2020,12,202012,70,23,45,3,2,28,3,1,2,1,,,,,,,,1,2,,700000,2,,54,54,2,
5308043,1,2,1,70,1,4921,49,1,129.1614886,70,2020,12,202012,70,8,48,1,2,28,1,9,2,1,,,,,,,,1,2,,500000,2,,36,36,1,
5308045,1,5,1,70,1,4112,41,1,86.84488302,70,2020,12,202012,70,2,48,4,2,4,4,2,2,1,,,,,,,,1,2,,600000,2,,95,95,1,
5308046,1,3,1,70,1,9700,97,1,52.8356608,70,2020,12,202012,70,12,48,1,2,48,3,1,2,1,,,,,,,,1,2,,500000,2,,45,54,1,
5308046,1,4,1,70,1,9700,97,1,52.8356608,70,2020,12,202012,70,16,48,3,2,32,3,2,2,1,,,,,,,,1,2,,500000,2,,54,54,2,
5308048,1,6,1,70,1,9700,97,1,90.8889196,70,2020,12,202012,70,15,48,1,2,20,3,1,2,1,,,,,,,,1,2,,877803,2,,55,54,2,
5308050,1,2,1,70,1,9700,97,1,133.3449131,70,2020,12,202012,70,10,40,1,2,40,3,1,2,8,,,,,,,,1,2,,500000,2,,53,54,1,
5308059,1,1,1,,1,4111,41,1,3884.381658,5,2020,12,202012,70,104,48,1,2,106,1,2,2,1,,,,,,,,1,2,,980000,2,,95,95,2,
5308063,1,3,1,,1,.,,1,3048.394234,5,2020,12,202012,70,2,24,1,1,,,,,,,,,,,,,,,,500000,,,3,,1,
5308077,1,1,1,,2,610,6,1,7262.351146,5,2020,12,202012,70,12,48,1,2,12,1,9,2,1,,,,,,,,1,2,,980000,2,,58,58,1,
5308082,1,6,1,20,1,5619,56,1,132.5842758,20,2020,12,202012,70,8,48,1,2,16,4,3,2,8,,,,,,,,1,2,,600000,2,,45,53,1,
5308109,1,2,1,,2,8412,84,1,683.26363,17,2020,12,202012,70,26,40,2,2,26,4,3,2,1,,,,,,,,1,2,,2000000,2,,12,12,2,
5308116,1,3,1,,1,4771,47,1,2314.065949,17,2020,12,202012,70,36,48,1,2,36,1,2,2,1,,,,,,,,1,2,,877803,2,,45,45,2,
5308118,1,1,1,,1,4719,47,1,1446.306219,17,2020,12,202012,70,4,24,1,2,100,1,3,2,1,,,,,,,,1,2,,400000,2,,45,45,1,
5308124,1,2,1,,2,722,7,1,2733.05452,17,2020,12,202012,70,12,50,1,2,12,4,1,2,8,,,,,,,,1,2,,877803,2,,62,71,1,
5308125,1,2,1,,2,4741,47,1,800.2345398,17,2020,12,202012,70,12,48,1,2,110,1,2,2,8,,,,,,,,1,2,,1000000,2,,33,45,1,
5308125,1,4,1,,2,722,7,1,800.2345398,17,2020,12,202012,70,3,48,1,2,3,4,1,2,1,,,1,,,,,,1,900000,877803,2,,95,71,1,
5308129,1,2,1,,2,4111,41,1,683.26363,17,2020,12,202012,70,4,48,1,2,1,1,2,2,2,,,,,,,,1,1,120000,900000,2,,95,95,1,
5308131,1,2,1,,2,5619,56,1,683.26363,17,2020,12,202012,70,30,50,1,2,30,4,1,2,1,,,,,,,,1,2,,1000000,2,,55,53,2,
5308133,1,2,1,18,1,4711,47,1,89.33210653,18,2020,12,202012,70,28,48,1,2,30,1,9,2,1,,,,,,1,,,2,,877803,2,,45,45,2,
5308136,1,1,1,66,1,4520,45,1,343.9773369,66,2020,12,202012,70,8,48,4,2,8,4,1,2,2,,,,,,,,1,2,,900000,2,,93,93,1,
5308137,1,3,1,66,1,4530,45,1,398.9216903,66,2020,12,202012,70,4,48,1,2,4,1,5,2,1,,,,,,,,1,1,877803,850000,2,,39,39,1,
5308138,1,4,1,66,1,.,,1,397.6060473,66,2020,12,202012,70,32,48,1,1,,,,,,,,,,,,,,,,877000,,,45,,2,
5308145,1,3,1,66,1,.,,1,343.3882173,66,2020,12,202012,70,48,48,1,1,,,,,,,,,,,,,,,,800000,,,95,,2,
5308153,1,2,1,66,1,1410,14,1,388.02453,66,2020,12,202012,70,8,48,1,2,8,1,8,2,1,,,,,,,,1,2,,877000,2,,79,79,1,
5308156,1,4,1,66,1,5611,56,1,269.8914993,66,2020,12,202012,70,12,48,1,2,12,1,4,2,1,,,,,,,,1,2,,700000,2,,97,97,1,
5308160,1,1,1,18,1,8412,84,1,86.29087051,18,2020,12,202012,70,8,48,1,2,96,2,9,2,1,,,,,,1,,,2,,877803,2,,45,39,1,
5308166,1,2,1,18,1,.,,1,98.73101305,18,2020,12,202012,70,12,48,1,1,,,,,,,,,,,,,,,,800000,,,32,,1,
5308170,1,3,1,18,1,8521,85,1,69.85664889,18,2020,12,202012,70,96,50,1,2,96,1,9,2,1,,,,,,,,1,2,,1600000,2,,21,13,2,
5308170,1,4,1,18,1,8121,81,1,69.85664889,18,2020,12,202012,70,144,48,4,2,144,4,1,2,1,,,,,,1,,,2,,877803,2,,54,54,2,
5308172,1,2,1,18,1,.,,1,89.33210653,18,2020,12,202012,70,24,48,1,1,,,,,,,,,,,,,,,,1000000,,,59,,2,
5308188,1,4,1,66,1,.,,1,332.2334171,66,2020,12,202012,70,16,48,1,1,,,,,,,,,,,,,,,,877000,,,97,,2,
5308189,1,2,1,66,1,4111,41,1,288.0421979,66,2020,12,202012,70,20,48,1,2,20,1,2,2,1,,,,,,,,1,2,,877000,2,,95,95,2,
5308189,1,3,1,66,1,.,,1,288.0421979,66,2020,12,202012,70,40,48,1,1,,,,,,,,,,,,,,,,877000,,,44,,2,
5308200,1,1,1,18,1,5619,56,1,97.39882513,18,2020,12,202012,70,1,48,1,2,67,1,3,2,1,,,,,,,,1,2,,800000,2,,53,53,1,
5308200,1,2,1,18,1,4541,45,1,97.39882513,18,2020,12,202012,70,8,48,1,2,84,1,5,1,1,,,,,,,,1,2,,970000,2,,44,44,1,
5308212,1,2,1,18,1,8530,85,1,58.33151425,18,2020,12,202012,70,16,48,1,2,96,1,7,2,1,,,,,,,,1,2,,970000,2,,13,13,2,
5308217,1,1,1,18,1,6110,61,1,86.29087051,18,2020,12,202012,70,4,48,1,2,96,1,7,2,4,,,,,,,,1,2,,1200000,2,,32,32,1,
5308222,1,1,1,17,1,5611,56,1,278.7306221,17,2020,12,202012,70,52,48,1,2,52,1,3,2,1,,,,,,,,1,2,,877802,2,,97,97,2,
5308226,1,4,1,17,1,4111,41,1,216.0562988,17,2020,12,202012,70,52,48,1,2,52,4,2,2,1,,,,,,,,1,2,,877802,2,,95,95,2,
5308235,1,2,1,47,1,8530,85,1,78.44319279,47,2020,12,202012,70,36,48,1,2,28,1,3,2,1,,,,,,,,1,2,,877800,2,,13,13,2,
5308239,1,3,1,47,1,9700,97,1,93.30540538,47,2020,12,202012,70,104,48,3,2,52,3,1,2,1,,,,,,,,1,2,,877800,2,,54,54,2,
5308240,1,5,1,47,1,4771,47,1,158.5824616,47,2020,12,202012,70,4,48,1,2,4,1,5,2,8,,,,,,,,1,2,,500000,2,,45,45,1,
5308249,1,1,1,47,1,4724,47,1,167.2448265,47,2020,12,202012,70,52,48,1,2,53,1,8,2,2,,,,,,,,1,2,,877803,2,,45,45,2,
5308249,1,2,1,47,1,8010,80,1,167.2448265,47,2020,12,202012,70,3,48,1,2,3,1,9,2,4,,,,,,,,1,2,,1500000,2,,21,21,1,
5308251,1,6,1,47,1,9602,96,1,78.44319279,47,2020,12,202012,70,52,48,1,2,53,1,3,2,1,,,,,,,,1,2,,600000,2,,57,57,2,
5308253,1,2,1,47,1,4921,49,1,207.464891,47,2020,12,202012,70,2,48,1,2,36,1,8,2,2,,,,,,,,1,1,100000,877803,2,,98,98,1,
5308258,1,6,1,47,1,8692,86,1,185.9745724,47,2020,12,202012,70,8,60,1,2,9,1,5,2,1,,,,,,,,1,2,,600000,2,,45,59,1,
5308258,1,7,1,47,1,.,,1,185.9745724,47,2020,12,202012,70,16,48,1,1,,,,,,,,,,,,,,,,700000,,,45,,2,
5308260,1,3,1,47,1,8692,86,1,160.2822262,47,2020,12,202012,70,50,48,1,2,77,1,4,2,4,1,,,,,,,,2,,2000000,1,1,7,7,2,
5308262,1,2,1,47,1,4724,47,1,177.7360248,47,2020,12,202012,70,1,48,1,2,8,1,2,2,7,,,,,,,,1,2,,400000,2,,53,45,1,
5308263,1,3,1,47,1,.,,1,84.573176,47,2020,12,202012,70,36,48,2,1,,,,,,,,,,,,,,,,1000000,,,39,,2,
5308268,1,2,1,19,1,161,1,1,137.1407367,19,2020,12,202012,70,52,45,1,2,8,4,2,2,8,,,,,,,,1,2,,1000000,2,,3,61,2,
5308270,1,1,1,19,1,4210,42,1,142.4820501,19,2020,12,202012,70,24,45,1,2,24,1,6,2,1,,,,,,,,1,2,,980000,2,,97,97,2,
5308278,1,3,1,19,1,4759,47,1,65.46217667,19,2020,12,202012,70,20,45,1,2,20,1,4,2,4,,,,,,,,1,2,,980000,2,,45,45,2,
5308278,1,5,1,19,1,4752,47,1,65.46217667,19,2020,12,202012,70,52,45,1,2,52,1,4,2,1,,,,,,,,1,2,,980000,2,,98,45,2,
5308279,1,1,1,19,1,4111,41,1,148.3586064,19,2020,12,202012,70,52,45,4,2,52,4,3,2,1,,,,,,,,1,2,,980000,2,,95,95,2,
5308279,1,3,1,19,1,4520,45,1,148.3586064,19,2020,12,202012,70,32,45,1,2,32,4,3,2,1,,,,,,,,1,2,,980000,2,,93,93,2,
5308282,1,3,1,19,1,.,,1,65.46217667,19,2020,12,202012,70,12,45,1,1,,,,,,,,,,,,,,,,980000,,,97,,1,
