DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,rama4d_d,MES,DPTO,fex_c_2011
4507766,1,4,1,70,73,8,48,1,,2,8,4,,6,2,1,,,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,2,1.79769313486232e+308,1800000,1,1,13,13,80,1,1,8043,12,73,229.4911394
4507768,1,2,1,70,73,8,24,1,,2,8,1,,9,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,55,55,51,1,1,5125,12,73,253.148279
4507768,1,3,1,70,73,4,48,1,,2,2,1,,4,2,5,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,150000,737717,2,1.79769313486232e+308,95,95,45,1,1,4521,12,73,253.148279
4507773,1,3,1,70,73,48,40,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1500000,1.79769313486232e+308,1.79769313486232e+308,12,,,1,2,,12,73,210.0246109
4507778,1,1,1,70,76,1,72,1,,2,80,1,,4,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,58,53,55,1,1,5521,12,76,1078.858047
4507780,1,2,1,70,76,52,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,781242,1.79769313486232e+308,1.79769313486232e+308,45,,,1,2,,12,76,830.7914816
4507785,1,2,1,70,76,4,48,1,,2,4,1,,6,2,3,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,1200000,2,1.79769313486232e+308,30,45,66,1,1,6602,12,76,1286.42116
4507785,1,3,1,70,76,26,48,1,,2,26,4,,1,2,4,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,780000,2,1.79769313486232e+308,13,53,55,1,2,5521,12,76,1286.42116
4507791,1,3,1,70,76,8,24,4,,2,24,1,,3,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,600000,2,1.79769313486232e+308,13,13,80,1,1,8011,12,76,1034.083263
4507793,1,2,1,70,76,2,48,1,,2,14,5,,2,2,4,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,780000,2,1.79769313486232e+308,91,95,45,1,1,4552,12,76,1723.635498
4507800,1,2,1,70,76,8,48,1,,2,8,1,,3,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,85,45,52,1,1,5221,12,76,1038.93045
4507803,1,2,1,70,76,1,48,1,,2,2,1,,5,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,577000,737717,2,1.79769313486232e+308,3,3,36,1,1,3691,12,76,1013.299354
4507822,1,2,1,70,76,14,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,780000,1.79769313486232e+308,1.79769313486232e+308,45,,,1,2,,12,76,1098.362017
4507824,1,1,1,70,76,1,48,1,,2,1,1,,7,2,1,,,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1,780000,800000,1,1,97,55,24,1,1,2424,12,76,1213.272653
4508966,1,2,1,70,5,24,48,1,,2,30,1,,9,2,7,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,39,39,52,1,2,5211,12,5,1221.248416
4508967,1,2,1,70,5,6,48,1,,2,8,1,,2,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,900000,2,1.79769313486232e+308,3,95,45,1,1,4559,12,5,1416.039229
4508967,1,4,1,70,5,4,48,1,,2,4,1,,2,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,53,53,55,1,1,5530,12,5,1416.039229
4508972,1,1,1,70,5,24,48,1,,2,52,1,,3,2,6,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,150000,737717,2,1.79769313486232e+308,57,57,93,1,2,9302,12,5,1359.694842
4508977,1,3,1,70,5,2,50,4,,2,2,4,,9,2,1,,,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1,1200000,1200000,1,2,18,18,75,1,1,7513,12,5,777.5338842
4509062,1,1,1,70,17,4,48,1,,2,8,2,,9,2,3,,,1.79769313486232e+308,1.79769313486232e+308,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,2,1.79769313486232e+308,2000000,2,1.79769313486232e+308,8,9,75,1,1,7512,12,17,167.7201728
4509069,1,1,1,70,17,3,50,1,,2,3,1,,3,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,700000,737717,2,1.79769313486232e+308,53,53,55,1,1,5522,12,17,314.1621643
4509077,1,3,1,70,17,2,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,737717,1.79769313486232e+308,1.79769313486232e+308,45,,,1,1,,12,17,167.7201728
4509079,1,3,1,70,17,4,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,737717,1.79769313486232e+308,1.79769313486232e+308,38,,,1,1,,12,17,177.7619243
4509080,1,2,1,70,17,2,40,1,,2,4,4,,9,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,1600000,2,1.79769313486232e+308,19,19,75,1,1,7512,12,17,212.9412549
4509085,1,2,1,70,17,3,48,1,,2,3,4,,1,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,100000,1600000,2,1.79769313486232e+308,19,57,93,1,1,9302,12,17,337.8222289
4509095,1,3,1,70,17,4,48,1,,2,4,1,,6,2,8,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,800000,737717,2,1.79769313486232e+308,13,13,80,1,1,8011,12,17,286.8455174
4509102,1,3,1,70,17,40,48,1,,2,52,3,,1,2,7,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,45,54,95,1,2,9500,12,17,190.4105173
4509121,1,3,1,70,17,2,48,1,,2,3,1,,9,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,737717,737717,2,1.79769313486232e+308,90,90,25,1,1,2529,12,17,165.258805
4509122,1,2,1,70,17,4,48,1,,2,36,4,,4,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,781242,2,1.79769313486232e+308,38,57,93,1,1,9302,12,17,208.6855587
4509128,1,1,1,70,17,24,48,1,,2,24,1,,9,1,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,781250,1,2,58,97,15,1,2,1581,12,17,177.7619243
4509129,1,4,1,70,17,4,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,800000,1.79769313486232e+308,1.79769313486232e+308,38,,,1,1,,12,17,182.0874261
4509139,1,2,1,70,17,4,48,1,,2,4,1,,2,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,1000000,2,1.79769313486232e+308,98,98,60,1,1,6041,12,17,113.5472865
4509142,1,4,1,70,17,12,48,1,,2,52,1,,9,2,3,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,3000000,2,1.79769313486232e+308,1,1,11,1,1,1110,12,17,177.8734609
4509149,1,3,1,70,17,4,48,1,,2,4,1,,5,2,3,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,450000,1000000,2,1.79769313486232e+308,11,11,28,1,1,2811,12,17,177.7619243
4509157,1,1,1,70,17,12,74,4,,2,20,4,,1,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,81,81,52,1,1,5272,12,17,168.8799257
4509157,1,5,1,70,17,4,24,1,,2,36,1,,9,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,39,39,15,1,1,1551,12,17,168.8799257
4509162,1,2,1,70,17,4,48,1,,2,4,1,,9,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,737717,737717,2,1.79769313486232e+308,38,38,64,1,1,6421,12,17,263.1408938
4509186,1,1,1,70,23,12,48,1,,2,12,1,,5,2,7,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,500000,2,1.79769313486232e+308,45,45,52,1,1,5239,12,23,113.4461287
4509186,1,3,1,70,23,48,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,800000,1.79769313486232e+308,1.79769313486232e+308,85,,,1,2,,12,23,113.4461287
4509187,1,2,1,70,23,48,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,800000,1.79769313486232e+308,1.79769313486232e+308,59,,,1,2,,12,23,156.6155724
4509188,1,1,1,70,23,12,48,1,,2,12,1,,6,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,45,45,85,1,1,8514,12,23,158.5172705
4509188,1,2,1,70,23,12,48,1,,2,20,1,,6,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,59,59,85,1,1,8511,12,23,158.5172705
4509188,1,3,1,70,23,48,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1000000,1.79769313486232e+308,1.79769313486232e+308,39,,,1,2,,12,23,158.5172705
4509220,1,6,1,70,50,2,48,4,,2,2,4,,9,2,1,,,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1,98,900000,1,1,17,17,92,1,1,9219,12,50,269.6600904
4509221,1,2,1,70,50,3,48,1,,2,5,1,,2,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,850000,2,1.79769313486232e+308,33,53,55,1,1,5529,12,50,224.9706485
4509223,1,1,1,70,50,8,48,1,,2,8,1,,7,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,2,1.79769313486232e+308,2000000,2,1.79769313486232e+308,2,2,45,1,1,4530,12,50,336.5086321
4509229,1,3,1,70,50,4,48,1,,2,4,1,,5,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,36,36,60,1,1,6031,12,50,342.9514497
4509235,1,1,1,70,50,40,48,3,,2,40,1,,4,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,2,1.79769313486232e+308,737000,2,1.79769313486232e+308,54,77,52,1,2,5229,12,50,255.1169924
4509236,1,5,1,70,50,2,48,1,,2,3,1,,7,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,200000,800000,2,1.79769313486232e+308,45,45,80,1,1,8060,12,50,355.0394726
4509238,1,2,1,70,50,4,48,1,,2,3,1,,4,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,300000,780000,2,1.79769313486232e+308,45,53,55,1,1,5529,12,50,382.5347843
4509239,1,2,1,70,50,4,48,1,,2,8,1,,9,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,850000,2,1.79769313486232e+308,33,45,15,1,1,1593,12,50,328.9647781
4509240,1,4,1,70,50,8,48,1,,2,4,1,,4,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,780000,2,1.79769313486232e+308,34,45,64,1,1,6421,12,50,254.5745484
4509247,1,1,1,70,50,20,48,1,,2,20,1,,3,2,9,SISBEN,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,900000,2,1.79769313486232e+308,95,95,45,1,2,4521,12,50,291.9848822
4509247,1,2,1,70,50,13,48,1,,2,13,1,,3,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,900000,2,1.79769313486232e+308,33,3,52,1,1,5211,12,50,291.9848822
4509251,1,4,1,70,50,8,48,1,,2,8,1,,3,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,850000,2,1.79769313486232e+308,77,77,15,1,1,1551,12,50,272.3674083
4509255,1,3,1,70,50,10,48,1,,2,10,4,,1,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,1200000,2,1.79769313486232e+308,98,95,45,1,1,4521,12,50,286.392758
4509275,1,2,1,70,54,96,48,1,,2,96,1,,3,2,2,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,1000000,2,1.79769313486232e+308,16,16,74,1,2,7430,12,54,353.5237824
4509287,1,2,1,70,54,4,48,4,,2,2,4,,9,2,1,,,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1,1200000,737717,1,1,34,34,75,1,1,7512,12,54,555.6480651
4509305,1,2,1,70,54,2,45,1,,2,2,4,,1,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,1,400000,700000,2,1.79769313486232e+308,80,80,19,1,1,1929,12,54,353.5237824
4509313,1,3,1,70,54,52,48,1,,2,52,4,,1,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,39,45,52,1,2,5262,12,54,396.426406
4509316,1,3,1,70,54,96,50,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,785000,1.79769313486232e+308,1.79769313486232e+308,85,,,1,2,,12,54,364.7361817
4509317,1,3,1,70,54,52,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,737717,1.79769313486232e+308,1.79769313486232e+308,53,,,1,2,,12,54,584.4346573
4509320,1,4,1,70,54,6,48,4,,2,8,1,,2,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,95,95,45,1,1,4552,12,54,471.8256343
4509320,1,5,1,70,54,12,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,350000,1.79769313486232e+308,1.79769313486232e+308,57,,,1,1,,12,54,471.8256343
4509321,1,3,1,70,54,12,48,1,,2,12,1,,4,2,1,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,33,33,52,1,1,5211,12,54,371.1311036
4509325,1,1,1,70,54,32,50,1,,2,32,4,,1,2,4,,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,1,2,1.79769313486232e+308,1200000,2,1.79769313486232e+308,95,95,45,1,2,4521,12,54,494.9307982
4509329,1,3,1,70,54,24,48,1,,1,1.79769313486232e+308,1.79769313486232e+308,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,.,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1800000,1.79769313486232e+308,1.79769313486232e+308,2,,,1,2,,12,54,635.6336604
