DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OCI,OFICIO,RAMA2D,RAMA2DP8,P6430,P6420S1,RAMA4D,RAMA4DP8,INGLABO,DPTO,fex_c_2011
991428,1,1,1,60,8,2,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,,2,,12,50,,.,50,,,2,,,,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,1,93,45,,4,,4552,,250000,8,610.6426831
991430,1,2,1,60,8,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,,2,,5,48,,.,48,,,2,,,,,,,,,2,2,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,1,3,3,3,2,2,3,7,,1,83,28,,4,,2811,,250000,8,632.4960197
991430,1,5,1,60,8,2,,,,,,,,,,36,,1,,461000,2,,,2,,2,,2,,2,,,,,,,,2,2,2,180000,2,1,2,,,,2,,,250000,,2,1,2,1,7,5,,,,,,,,,12,48,,.,60,,,1,5,18,2,,,,,,4,7,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,24,,14,,,,,,,,,2,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,53,55,,1,,5521,,461000,8,632.4960197
991432,1,2,1,60,8,1,2,2,4,1,1,,1,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1200000,1,,3,,12,30,1,,0,3,,1,8,16,2,,,,,,9,7,,1,2,1,11,1,1,,,,,,,,,1,1,6,1,,2,,,,,52,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,14,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,,2,2,2,3,2,2,2,3,3,8,,1,13,80,,4,,8050,,1200000,8,506.8004095
991432,1,3,1,60,8,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1000000,1,,3,,12,44,,.,44,,,1,6,16,2,,,,,,3,8,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,1,61,1,,5,,117,,1000000,8,506.8004095
991432,2,1,2,60,8,1,1,,,1,2,,1,2,2,24,,1,,600000,2,,,1,200000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,300000,,2,1,2,2,,,,,,,,,,,12,56,,.,48,2,,1,9,19,2,,,,,,5,7,,2,,,,1,,,,,,1,,,,2,1,180,4,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,3,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,2,,2,3,3,3,3,2,2,3,3,8,,1,50,55,,1,,5521,,800000,8,506.8004095
991434,1,1,1,60,8,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,400000,1,,3,,9,48,,.,30,2,,1,8,18,2,,,,,,1,9,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,7,,,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,1,,3,2,2,3,3,2,2,3,3,8,,1,95,45,,4,,4521,,400000,8,610.6426831
991435,1,2,1,60,8,1,2,2,12,1,1,,1,1,1,12,,3,,480000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,,2,,,240000,230000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,9,6,,1,1,1,1,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,16,41,,1,,4100,,480000,8,535.1243444
991437,1,3,1,60,8,1,2,2,12,2,1,,1,1,1,3,,3,,550000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,3,48,,.,48,,,1,6,17,2,,,,,,9,5,,1,1,1,0,1,1,,,,,,,,,1,1,6,1,,2,,,,,15,1,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,97,15,74,1,7491,1593,7491,550000,8,601.1883403
991439,1,1,1,60,8,2,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,80000,1,,1,,8,20,2,,20,,,2,,,,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,4,3,,1,79,52,,4,,5271,,80000,8,459.7499469
991439,1,2,1,60,8,1,2,1,,1,1,,1,1,1,12,,1,,470000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,,2,,,240000,235000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,9,5,,1,1,1,5,1,1,,,,,,,,,1,1,24,1,,2,,,,,3,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,1,43,15,,1,,1594,,470000,8,459.7499469
991439,1,3,1,60,8,1,2,1,,1,1,,1,1,1,24,,2,,520000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,,2,,,280000,255000,2,1,1,2,,,,,,,,,,,12,48,,.,40,2,,1,8,18,2,,,,,,9,7,,1,1,1,6,1,1,,,,,,,,,1,1,24,1,,2,,,,,1,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,39,85,,1,,8512,,520000,8,459.7499469
991440,1,1,1,60,8,1,2,1,,1,1,,1,1,1,252,,2,,560000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,,2,,,560000,275000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,7,15,2,,,,,,9,7,,1,2,1,26,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,30,26,,1,,2694,,560000,8,525.0807654
991440,1,2,1,60,8,2,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,380000,1,,3,,12,36,1,,45,,,2,,,,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,4,3,,1,57,93,,4,,9302,,380000,8,525.0807654
991444,1,1,1,60,8,2,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1200000,1,,3,,12,48,,.,40,2,,1,8,18,2,,,,,,1,7,,2,,,,1,,,1,,,,,,,2,1,24,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,5,,1,21,67,,4,,6715,,1200000,8,51.07937643
991444,1,2,1,60,8,1,2,1,,1,1,,1,1,1,18,,1,,1050000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,540000,505000,2,1,1,2,,,,,,,,,,,12,48,,.,40,2,,1,8,18,2,,,,,,7,7,,1,1,1,10,1,1,,,,,,,,,1,1,24,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,21,60,,1,,6042,,1050000,8,51.07937643
991447,1,1,1,60,8,2,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3000000,1,,3,,12,35,2,,35,,,1,9,16,2,,,,,,2,7,,3,,,,,,,,,,,,,,1,1,38,1,,2,,,,,0,,,,,,,,,,,,,,1,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,3,2,,1,6,85,,4,,8512,,3000000,8,320.4505861
991447,1,3,1,60,8,1,2,1,,1,1,,1,1,1,36,,2,,3200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,8,7,,2,,,,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,21,74,,1,,7499,,3200000,8,320.4505861
991447,1,4,1,60,8,1,1,,,1,1,,1,1,1,18,,2,,2600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,2000000,,1300000,,1,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,12,2,,,,,,3,7,,2,,,,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,21,51,,1,,5137,,2600000,8,320.4505861
991447,1,5,1,60,8,1,1,,,1,1,,1,1,1,260,,1,,461500,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,230000,,2,1,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,16,2,,,,,,2,1,,1,1,3,36,1,1,,,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,54,95,,3,,9500,,461500,8,320.4505861
991447,1,6,1,60,8,1,1,,,1,1,,1,1,1,120,,1,,461500,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,16,2,,,,,,2,1,,1,1,3,10,1,1,,,,,,,,,1,1,36,3,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,54,95,,3,,9500,,461500,8,320.4505861
991447,1,7,1,60,8,1,2,1,,1,1,,2,1,2,12,,2,,900000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,6,7,,2,,,,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,19,75,,1,,7512,,900000,8,320.4505861
991450,1,1,1,60,8,2,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,451600,1,,3,,12,35,2,,35,,,1,9,13,2,,,,,,1,1,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,79,18,,4,,1810,,451600,8,463.6549829
991450,1,2,1,60,8,2,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,,3,,12,40,,.,40,,,1,9,19,2,,,,,,1,2,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,57,93,,4,,9302,,600000,8,463.6549829
991453,1,1,1,60,8,1,1,,,1,1,,2,2,2,60,,1,,220000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,16,2,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,54,95,,3,,9500,,220000,8,487.5292606
991453,1,2,1,60,8,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,400000,1,,1,,8,40,,.,40,,,1,9,16,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,18,92,,4,,9241,,400000,8,487.5292606
991453,1,3,1,60,8,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,80000,1,,3,,9,35,2,,35,,,1,7,16,2,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,56,93,,4,,9301,,80000,8,487.5292606
991453,1,7,1,60,8,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,80000,1,,3,,6,30,1,,30,,,1,2,18,2,,,,,,3,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,19,92,,4,,9214,,80000,8,487.5292606
991456,1,1,1,60,8,2,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,800000,1,,3,,12,48,,.,48,,,1,8,18,2,,,,,,2,1,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,79,18,,5,,1810,,800000,8,426.7260182
991456,1,3,1,60,8,1,2,2,12,1,1,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,550000,1,,3,,3,48,,.,48,,,1,8,18,2,,,,,,3,7,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,32,71,,4,,7111,,550000,8,426.7260182
991458,1,1,1,60,8,2,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,,3,,12,48,,.,48,,,1,8,18,2,,,,,,1,6,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,41,52,,4,,5234,,600000,8,597.3496837
991459,1,3,1,60,8,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,460000,1,,3,,12,40,,.,40,,,1,16,24,2,,,,,,3,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,53,55,,4,,5530,,460000,8,444.0850826
991459,1,5,1,60,8,1,2,2,12,1,1,,1,1,1,50,,3,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,7,5,,2,,,,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,33,74,,1,,7499,,600000,8,444.0850826
991461,1,1,1,60,8,1,2,1,,1,1,,1,1,1,160,,5,,2000000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,2000000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,18,2,,,,,,9,7,,1,1,1,18,1,1,,,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,13,80,,2,,8046,,2000000,8,433.3117077
991462,1,1,1,60,8,1,2,1,,1,1,,1,1,1,30,,1,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,300000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,7,7,,1,1,1,12,1,1,,,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,44,74,,1,,7491,,600000,8,46.43495978
991463,1,1,1,60,8,1,2,1,,1,1,,1,1,1,36,,1,,620000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,7,7,,1,1,1,8,1,1,,,,,,,,,1,1,36,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,58,74,,1,,7492,,620000,8,456.6482862
991466,1,1,1,60,8,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2000000,1,,3,,12,70,,.,70,,,1,11,22,2,,,,,,3,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,51,55,,5,,5521,,2000000,8,57.40021754
991466,1,2,1,60,8,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,50,,.,50,,,1,12,20,2,,,,,,3,7,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,33,55,,6,,5521,,,8,57.40021754
991467,1,1,1,60,8,2,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,700000,1,,3,,12,48,,.,48,,,1,7,17,2,,,,,,1,4,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,98,60,,4,,6031,,700000,8,387.8538827
991467,1,3,1,60,8,1,2,1,,1,1,,1,1,1,36,,2,,900000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,4,7,,1,1,1,5,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,45,52,,1,,5241,,900000,8,387.8538827
991469,1,1,1,60,8,2,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,800000,1,,3,,12,40,,.,40,,,1,9,16,2,,,,,,3,7,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,88,36,,4,,3691,,800000,8,358.6319251
991469,1,3,1,60,8,1,2,1,,1,1,,1,1,1,12,,1,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,300000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,3,7,,1,1,1,3,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,45,36,,1,,3691,,600000,8,358.6319251
991472,1,1,1,60,8,2,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,,3,,12,48,,.,48,,,1,6,16,2,,,,,,1,4,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,98,60,,4,,6031,,600000,8,572.1696176
991474,1,2,1,60,8,1,2,1,,1,1,,1,1,1,160,,2,,980000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,15,2,,,,,,9,7,,2,,,,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,6,85,,2,,8511,,980000,8,562.1260386
991476,1,3,1,60,8,1,2,2,12,1,1,,1,1,2,4,,2,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,4,48,,.,48,,,1,10,20,2,,,,,,7,7,,1,1,1,0,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,45,52,,1,,5219,,600000,8,458.0393931
991476,1,4,1,60,8,1,2,1,,1,1,,1,1,1,24,,2,,860000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,8,7,,1,1,1,6,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,7,85,,1,,8511,,860000,8,458.0393931
991476,1,5,1,60,8,2,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,,3,,8,30,2,,30,,,1,7,12,2,,,,,,1,5,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,41,52,,4,,5222,,500000,8,458.0393931
991478,1,1,1,60,8,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,120000,1,,3,,4,30,2,,30,,,1,5,13,2,,,,,,1,1,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,53,55,,4,,5529,,120000,8,512.6372519
991478,1,2,1,60,8,1,2,2,12,1,1,,1,1,1,12,,2,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,9,7,,1,1,1,3,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,0,51,,1,,5125,,600000,8,512.6372519
991478,1,6,1,60,8,1,2,1,,1,1,,1,1,1,60,,2,,620000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,9,7,,1,1,1,5,1,1,,,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,0,52,,1,,5211,,620000,8,512.6372519
991480,1,1,1,60,8,2,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,3,,12,40,,.,40,,,1,9,18,2,,,,,,1,5,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,57,93,,4,,9302,,500000,8,458.185299
991482,1,2,1,60,8,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,70000,1,,3,,12,30,2,,30,,,1,6,12,2,,,,,,1,1,,2,,,,1,1,,,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,53,55,,4,,5529,,70000,8,413.0339488
